dataset,metric,margin,encoder,pretraining_scheme,pooled,level,pretraining_length,robustness
ACDC,l2_loss,0.75,resnet50,simple_training,True,1,1,0.7848448753356934
ACDC,l2_loss,0.75,resnet50,simple_training,False,2,1,0.642329752445221
ACDC,l2_loss,0.75,resnet50,simple_training,True,2,1,0.797391951084137
ACDC,l2_loss,0.75,resnet50,simple_training,False,3,1,1.054528832435608
ACDC,l2_loss,0.75,resnet50,simple_training,True,3,1,0.9297012090682983
ACDC,l2_loss,0.75,resnet50,simple_training,False,4,1,1.562208890914917
ACDC,l2_loss,0.75,resnet50,simple_training,True,4,1,1.0393240451812744
ACDC,l2_loss,0.75,resnet50,simple_training,False,5,1,1.2400654554367065
ACDC,l2_loss,0.75,resnet50,simple_training,True,5,1,0.9386243224143982
ACDC,l2_loss,1.0,resnet50,simple_training,False,1,1,0.9491064548492432
ACDC,l2_loss,1.0,resnet50,simple_training,True,1,1,1.0247468948364258
ACDC,l2_loss,1.0,resnet50,simple_training,False,2,1,0.8044477105140686
ACDC,l2_loss,1.0,resnet50,simple_training,True,2,1,1.0340396165847778
ACDC,l2_loss,1.0,resnet50,simple_training,False,3,1,1.1941239833831787
ACDC,l2_loss,1.0,resnet50,simple_training,True,3,1,1.1588191986083984
ACDC,l2_loss,1.0,resnet50,simple_training,False,4,1,1.6909019947052002
ACDC,l2_loss,1.0,resnet50,simple_training,True,4,1,1.2568881511688232
ACDC,l2_loss,1.0,resnet50,simple_training,False,5,1,1.3771779537200928
ACDC,l2_loss,1.0,resnet50,simple_training,True,5,1,1.1622872352600098
ACDC,cosine_distance,0.0,resnet50,simple_training,False,1,5,0.027152234688401222
ACDC,cosine_distance,0.0,resnet50,simple_training,True,1,5,0.02826966717839241
ACDC,cosine_distance,0.0,resnet50,simple_training,False,2,5,0.023331699892878532
ACDC,cosine_distance,0.0,resnet50,simple_training,True,2,5,0.02180645428597927
ACDC,cosine_distance,0.0,resnet50,simple_training,False,3,5,0.02092617377638817
ACDC,cosine_distance,0.0,resnet50,simple_training,True,3,5,0.017155567184090614
ACDC,cosine_distance,0.0,resnet50,simple_training,False,4,5,0.00859667919576168
ACDC,cosine_distance,0.0,resnet50,simple_training,True,4,5,0.007058549206703901
ACDC,cosine_distance,0.0,resnet50,simple_training,False,5,5,0.02541084587574005
ACDC,cosine_distance,0.0,resnet50,simple_training,True,5,5,0.019065547734498978
ACDC,cosine_distance,0.25,resnet50,simple_training,False,1,5,0.22158628702163696
ACDC,cosine_distance,0.25,resnet50,simple_training,True,1,5,0.2614925503730774
ACDC,cosine_distance,0.25,resnet50,simple_training,False,2,5,0.1934586614370346
ACDC,cosine_distance,0.25,resnet50,simple_training,True,2,5,0.2505907714366913
ACDC,cosine_distance,0.25,resnet50,simple_training,False,3,5,0.1949731856584549
ACDC,cosine_distance,0.25,resnet50,simple_training,True,3,5,0.24717815220355988
ACDC,cosine_distance,0.25,resnet50,simple_training,False,4,5,0.22972233593463898
ACDC,cosine_distance,0.25,resnet50,simple_training,True,4,5,0.2474045604467392
ACDC,cosine_distance,0.25,resnet50,simple_training,False,5,5,0.20928047597408295
ACDC,cosine_distance,0.25,resnet50,simple_training,True,5,5,0.2364809215068817
ACDC,cosine_distance,0.5,resnet50,simple_training,False,1,5,0.4602445662021637
ACDC,cosine_distance,0.5,resnet50,simple_training,True,1,5,0.501933753490448
ACDC,cosine_distance,0.5,resnet50,simple_training,False,2,5,0.43195009231567383
ACDC,cosine_distance,0.5,resnet50,simple_training,True,2,5,0.4953373074531555
ACDC,cosine_distance,0.5,resnet50,simple_training,False,3,5,0.43580392003059387
ACDC,cosine_distance,0.5,resnet50,simple_training,True,3,5,0.49526447057724
ACDC,cosine_distance,0.5,resnet50,simple_training,False,4,5,0.4794654846191406
ACDC,cosine_distance,0.5,resnet50,simple_training,True,4,5,0.4974046051502228
ACDC,cosine_distance,0.5,resnet50,simple_training,False,5,5,0.44815123081207275
ACDC,cosine_distance,0.5,resnet50,simple_training,True,5,5,0.4815577566623688
ACDC,cosine_distance,0.75,resnet50,simple_training,False,1,5,0.7066162824630737
ACDC,cosine_distance,0.75,resnet50,simple_training,True,1,5,0.7488046288490295
ACDC,cosine_distance,0.75,resnet50,simple_training,False,2,5,0.6808835864067078
ACDC,cosine_distance,0.75,resnet50,simple_training,True,2,5,0.7453372478485107
ACDC,cosine_distance,0.75,resnet50,simple_training,False,3,5,0.6855074167251587
ACDC,cosine_distance,0.75,resnet50,simple_training,True,3,5,0.7452645301818848
ACDC,cosine_distance,0.75,resnet50,simple_training,False,4,5,0.7294654250144958
ACDC,cosine_distance,0.75,resnet50,simple_training,True,4,5,0.7474045753479004
ACDC,cosine_distance,0.75,resnet50,simple_training,False,5,5,0.6961088180541992
ACDC,cosine_distance,0.75,resnet50,simple_training,True,5,5,0.731536328792572
ACDC,cosine_distance,1.0,resnet50,simple_training,False,1,5,0.9566162824630737
ACDC,cosine_distance,1.0,resnet50,simple_training,True,1,5,0.9988046288490295
ACDC,cosine_distance,1.0,resnet50,simple_training,False,2,5,0.9308837056159973
ACDC,cosine_distance,1.0,resnet50,simple_training,True,2,5,0.9953372478485107
ACDC,cosine_distance,1.0,resnet50,simple_training,False,3,5,0.9355074167251587
ACDC,cosine_distance,1.0,resnet50,simple_training,True,3,5,0.99526447057724
ACDC,cosine_distance,1.0,resnet50,simple_training,False,4,5,0.9794654846191406
ACDC,cosine_distance,1.0,resnet50,simple_training,True,4,5,0.9974045753479004
ACDC,cosine_distance,1.0,resnet50,simple_training,False,5,5,0.9461088180541992
ACDC,cosine_distance,1.0,resnet50,simple_training,True,5,5,0.9815363883972168
ACDC,inv_pearson_corr,0.0,resnet50,simple_training,False,1,5,0.04353221878409386
ACDC,inv_pearson_corr,0.0,resnet50,simple_training,True,1,5,0.05153421312570572
ACDC,inv_pearson_corr,0.0,resnet50,simple_training,False,2,5,0.03697056695818901
ACDC,inv_pearson_corr,0.0,resnet50,simple_training,True,2,5,0.051225773990154266
ACDC,inv_pearson_corr,0.0,resnet50,simple_training,False,3,5,0.031385403126478195
ACDC,inv_pearson_corr,0.0,resnet50,simple_training,True,3,5,0.0391414500772953
ACDC,inv_pearson_corr,0.0,resnet50,simple_training,False,4,5,0.012510926462709904
ACDC,inv_pearson_corr,0.0,resnet50,simple_training,True,4,5,0.026229646056890488
ACDC,inv_pearson_corr,0.0,resnet50,simple_training,False,5,5,0.03217592090368271
ACDC,inv_pearson_corr,0.0,resnet50,simple_training,True,5,5,0.030675919726490974
ACDC,inv_pearson_corr,0.25,resnet50,simple_training,False,1,5,0.21325822174549103
ACDC,inv_pearson_corr,0.25,resnet50,simple_training,True,1,5,0.2833419442176819
ACDC,inv_pearson_corr,0.25,resnet50,simple_training,False,2,5,0.18579894304275513
ACDC,inv_pearson_corr,0.25,resnet50,simple_training,True,2,5,0.2704963684082031
ACDC,inv_pearson_corr,0.25,resnet50,simple_training,False,3,5,0.18550598621368408
ACDC,inv_pearson_corr,0.25,resnet50,simple_training,True,3,5,0.2586483359336853
ACDC,inv_pearson_corr,0.25,resnet50,simple_training,False,4,5,0.22136522829532623
ACDC,inv_pearson_corr,0.25,resnet50,simple_training,True,4,5,0.24720710515975952
ACDC,inv_pearson_corr,0.25,resnet50,simple_training,False,5,5,0.20326370000839233
ACDC,inv_pearson_corr,0.25,resnet50,simple_training,True,5,5,0.23517674207687378
ACDC,inv_pearson_corr,0.5,resnet50,simple_training,False,1,5,0.4463766813278198
ACDC,inv_pearson_corr,0.5,resnet50,simple_training,True,1,5,0.5199111104011536
ACDC,inv_pearson_corr,0.5,resnet50,simple_training,False,2,5,0.40582290291786194
ACDC,inv_pearson_corr,0.5,resnet50,simple_training,True,2,5,0.5061326026916504
ACDC,inv_pearson_corr,0.5,resnet50,simple_training,False,3,5,0.4118412733078003
ACDC,inv_pearson_corr,0.5,resnet50,simple_training,True,3,5,0.4956894814968109
ACDC,inv_pearson_corr,0.5,resnet50,simple_training,False,4,5,0.4691455364227295
ACDC,inv_pearson_corr,0.5,resnet50,simple_training,True,4,5,0.48884060978889465
ACDC,inv_pearson_corr,0.5,resnet50,simple_training,False,5,5,0.4374983310699463
ACDC,inv_pearson_corr,0.5,resnet50,simple_training,True,5,5,0.4736684262752533
ACDC,inv_pearson_corr,0.75,resnet50,simple_training,False,1,5,0.6853564977645874
ACDC,inv_pearson_corr,0.75,resnet50,simple_training,True,1,5,0.7591474056243896
ACDC,inv_pearson_corr,0.75,resnet50,simple_training,False,2,5,0.6459168791770935
ACDC,inv_pearson_corr,0.75,resnet50,simple_training,True,2,5,0.745617151260376
ACDC,inv_pearson_corr,0.75,resnet50,simple_training,False,3,5,0.6550891399383545
ACDC,inv_pearson_corr,0.75,resnet50,simple_training,True,3,5,0.7392718195915222
ACDC,inv_pearson_corr,0.75,resnet50,simple_training,False,4,5,0.7191455364227295
ACDC,inv_pearson_corr,0.75,resnet50,simple_training,True,4,5,0.7377357482910156
ACDC,inv_pearson_corr,0.75,resnet50,simple_training,False,5,5,0.681286633014679
ACDC,inv_pearson_corr,0.75,resnet50,simple_training,True,5,5,0.7194033265113831
ACDC,inv_pearson_corr,1.0,resnet50,simple_training,False,1,5,0.9290885925292969
ACDC,inv_pearson_corr,1.0,resnet50,simple_training,True,1,5,1.0017987489700317
ACDC,inv_pearson_corr,1.0,resnet50,simple_training,False,2,5,0.8934126496315002
ACDC,inv_pearson_corr,1.0,resnet50,simple_training,True,2,5,0.9900710582733154
ACDC,inv_pearson_corr,1.0,resnet50,simple_training,False,3,5,0.9047406315803528
ACDC,inv_pearson_corr,1.0,resnet50,simple_training,True,3,5,0.9890702962875366
ACDC,inv_pearson_corr,1.0,resnet50,simple_training,False,4,5,0.9691455364227295
ACDC,inv_pearson_corr,1.0,resnet50,simple_training,True,4,5,0.9877357482910156
ACDC,inv_pearson_corr,1.0,resnet50,simple_training,False,5,5,0.9308632016181946
ACDC,inv_pearson_corr,1.0,resnet50,simple_training,True,5,5,0.9692996740341187
ACDC,l2_loss,0.0,resnet50,simple_training,False,1,5,0.08561260253190994
ACDC,l2_loss,0.0,resnet50,simple_training,True,1,5,0.07650204002857208
ACDC,l2_loss,0.0,resnet50,simple_training,False,2,5,0.17916293442249298
ACDC,l2_loss,0.0,resnet50,simple_training,True,2,5,0.10692945122718811
ACDC,l2_loss,0.0,resnet50,simple_training,False,3,5,0.1438244879245758
ACDC,l2_loss,0.0,resnet50,simple_training,True,3,5,0.07047148793935776
ACDC,l2_loss,0.0,resnet50,simple_training,False,4,5,0.08910243213176727
ACDC,l2_loss,0.0,resnet50,simple_training,True,4,5,0.032713938504457474
ACDC,l2_loss,0.0,resnet50,simple_training,False,5,5,0.02475051023066044
ACDC,l2_loss,0.0,resnet50,simple_training,True,5,5,0.010274353437125683
ACDC,l2_loss,0.25,resnet50,simple_training,False,1,5,0.2343258410692215
ACDC,l2_loss,0.25,resnet50,simple_training,True,1,5,0.30129945278167725
ACDC,l2_loss,0.25,resnet50,simple_training,False,2,5,0.3048432767391205
ACDC,l2_loss,0.25,resnet50,simple_training,True,2,5,0.31897810101509094
ACDC,l2_loss,0.25,resnet50,simple_training,False,3,5,0.26979225873947144
ACDC,l2_loss,0.25,resnet50,simple_training,True,3,5,0.2856849431991577
ACDC,l2_loss,0.25,resnet50,simple_training,False,4,5,0.2214733362197876
ACDC,l2_loss,0.25,resnet50,simple_training,True,4,5,0.24825546145439148
ACDC,l2_loss,0.25,resnet50,simple_training,False,5,5,0.21749840676784515
ACDC,l2_loss,0.25,resnet50,simple_training,True,5,5,0.2409626990556717
ACDC,l2_loss,0.5,resnet50,simple_training,False,1,5,0.4520132839679718
ACDC,l2_loss,0.5,resnet50,simple_training,True,1,5,0.5373039841651917
ACDC,l2_loss,0.5,resnet50,simple_training,False,2,5,0.44736695289611816
ACDC,l2_loss,0.5,resnet50,simple_training,True,2,5,0.5509097576141357
ACDC,l2_loss,0.5,resnet50,simple_training,False,3,5,0.414919376373291
ACDC,l2_loss,0.5,resnet50,simple_training,True,3,5,0.5197204947471619
ACDC,l2_loss,0.5,resnet50,simple_training,False,4,5,0.3852778971195221
ACDC,l2_loss,0.5,resnet50,simple_training,True,4,5,0.48891910910606384
ACDC,l2_loss,0.5,resnet50,simple_training,False,5,5,0.4565746784210205
ACDC,l2_loss,0.5,resnet50,simple_training,True,5,5,0.4906335175037384
ACDC,l2_loss,0.75,resnet50,simple_training,False,1,5,0.6872082948684692
ACDC,l2_loss,0.75,resnet50,simple_training,True,1,5,0.7757889032363892
ACDC,l2_loss,0.75,resnet50,simple_training,False,2,5,0.6054401993751526
ACDC,l2_loss,0.75,resnet50,simple_training,True,2,5,0.7874820828437805
ACDC,l2_loss,0.75,resnet50,simple_training,False,3,5,0.5804349780082703
ACDC,l2_loss,0.75,resnet50,simple_training,True,3,5,0.7587465047836304
ACDC,l2_loss,0.75,resnet50,simple_training,False,4,5,0.5890092849731445
ACDC,l2_loss,0.75,resnet50,simple_training,True,4,5,0.7337787747383118
ACDC,l2_loss,0.75,resnet50,simple_training,False,5,5,0.7030727863311768
ACDC,l2_loss,0.75,resnet50,simple_training,True,5,5,0.7406335473060608
ACDC,l2_loss,1.0,resnet50,simple_training,False,1,5,0.9250445365905762
ACDC,l2_loss,1.0,resnet50,simple_training,True,1,5,1.0167425870895386
ACDC,l2_loss,1.0,resnet50,simple_training,False,2,5,0.784708559513092
ACDC,l2_loss,1.0,resnet50,simple_training,True,2,5,1.026265025138855
ACDC,l2_loss,1.0,resnet50,simple_training,False,3,5,0.7722064852714539
ACDC,l2_loss,1.0,resnet50,simple_training,True,3,5,1.000847578048706
ACDC,l2_loss,1.0,resnet50,simple_training,False,4,5,0.8193690180778503
ACDC,l2_loss,1.0,resnet50,simple_training,True,4,5,0.9823496341705322
ACDC,l2_loss,1.0,resnet50,simple_training,False,5,5,0.9528778195381165
ACDC,l2_loss,1.0,resnet50,simple_training,True,5,5,0.9906335473060608
ACDC,cosine_distance,0.0,resnet50,simple_training,False,1,20,0.027767714112997055
ACDC,cosine_distance,0.0,resnet50,simple_training,True,1,20,0.028498265892267227
ACDC,cosine_distance,0.0,resnet50,simple_training,False,2,20,0.018694665282964706
ACDC,cosine_distance,0.0,resnet50,simple_training,True,2,20,0.01653967797756195
ACDC,cosine_distance,0.0,resnet50,simple_training,False,3,20,0.021483607590198517
ACDC,cosine_distance,0.0,resnet50,simple_training,True,3,20,0.019094930961728096
ACDC,cosine_distance,0.0,resnet50,simple_training,False,4,20,0.015793321654200554
ACDC,cosine_distance,0.0,resnet50,simple_training,True,4,20,0.010797751136124134
ACDC,cosine_distance,0.0,resnet50,simple_training,False,5,20,0.03340671956539154
ACDC,cosine_distance,0.0,resnet50,simple_training,True,5,20,0.03421955928206444
ACDC,cosine_distance,0.25,resnet50,simple_training,False,1,20,0.21057432889938354
ACDC,cosine_distance,0.25,resnet50,simple_training,True,1,20,0.26102814078330994
ACDC,cosine_distance,0.25,resnet50,simple_training,False,2,20,0.2057815045118332
ACDC,cosine_distance,0.25,resnet50,simple_training,True,2,20,0.24917417764663696
ACDC,cosine_distance,0.25,resnet50,simple_training,False,3,20,0.19892968237400055
ACDC,cosine_distance,0.25,resnet50,simple_training,True,3,20,0.24782204627990723
ACDC,cosine_distance,0.25,resnet50,simple_training,False,4,20,0.19843077659606934
ACDC,cosine_distance,0.25,resnet50,simple_training,True,4,20,0.24202708899974823
ACDC,cosine_distance,0.25,resnet50,simple_training,False,5,20,0.1756463348865509
ACDC,cosine_distance,0.25,resnet50,simple_training,True,5,20,0.22264492511749268
ACDC,cosine_distance,0.5,resnet50,simple_training,False,1,20,0.44870859384536743
ACDC,cosine_distance,0.5,resnet50,simple_training,True,1,20,0.5015513300895691
ACDC,cosine_distance,0.5,resnet50,simple_training,False,2,20,0.44778507947921753
ACDC,cosine_distance,0.5,resnet50,simple_training,True,2,20,0.4961918592453003
ACDC,cosine_distance,0.5,resnet50,simple_training,False,3,20,0.4380406439304352
ACDC,cosine_distance,0.5,resnet50,simple_training,True,3,20,0.49368971586227417
ACDC,cosine_distance,0.5,resnet50,simple_training,False,4,20,0.4416653513908386
ACDC,cosine_distance,0.5,resnet50,simple_training,True,4,20,0.4918285310268402
ACDC,cosine_distance,0.5,resnet50,simple_training,False,5,20,0.38625383377075195
ACDC,cosine_distance,0.5,resnet50,simple_training,True,5,20,0.4565199911594391
ACDC,cosine_distance,0.75,resnet50,simple_training,False,1,20,0.6947425603866577
ACDC,cosine_distance,0.75,resnet50,simple_training,True,1,20,0.7482804656028748
ACDC,cosine_distance,0.75,resnet50,simple_training,False,2,20,0.6976607441902161
ACDC,cosine_distance,0.75,resnet50,simple_training,True,2,20,0.7461917996406555
ACDC,cosine_distance,0.75,resnet50,simple_training,False,3,20,0.6873759031295776
ACDC,cosine_distance,0.75,resnet50,simple_training,True,3,20,0.743689775466919
ACDC,cosine_distance,0.75,resnet50,simple_training,False,4,20,0.6914277672767639
ACDC,cosine_distance,0.75,resnet50,simple_training,True,4,20,0.7418285012245178
ACDC,cosine_distance,0.75,resnet50,simple_training,False,5,20,0.626305341720581
ACDC,cosine_distance,0.75,resnet50,simple_training,True,5,20,0.7010096311569214
ACDC,cosine_distance,1.0,resnet50,simple_training,False,1,20,0.9447420239448547
ACDC,cosine_distance,1.0,resnet50,simple_training,True,1,20,0.9982803463935852
ACDC,cosine_distance,1.0,resnet50,simple_training,False,2,20,0.9476606249809265
ACDC,cosine_distance,1.0,resnet50,simple_training,True,2,20,0.9961917996406555
ACDC,cosine_distance,1.0,resnet50,simple_training,False,3,20,0.9373759031295776
ACDC,cosine_distance,1.0,resnet50,simple_training,True,3,20,0.993689775466919
ACDC,cosine_distance,1.0,resnet50,simple_training,False,4,20,0.9414277672767639
ACDC,cosine_distance,1.0,resnet50,simple_training,True,4,20,0.9918285608291626
ACDC,cosine_distance,1.0,resnet50,simple_training,False,5,20,0.8747619390487671
ACDC,cosine_distance,1.0,resnet50,simple_training,True,5,20,0.9508300423622131
ACDC,inv_pearson_corr,0.0,resnet50,simple_training,False,1,20,0.04535776749253273
ACDC,inv_pearson_corr,0.0,resnet50,simple_training,True,1,20,0.054957736283540726
ACDC,inv_pearson_corr,0.0,resnet50,simple_training,False,2,20,0.029775435104966164
ACDC,inv_pearson_corr,0.0,resnet50,simple_training,True,2,20,0.03194652497768402
ACDC,inv_pearson_corr,0.0,resnet50,simple_training,False,3,20,0.029418816789984703
ACDC,inv_pearson_corr,0.0,resnet50,simple_training,True,3,20,0.029847102239727974
ACDC,inv_pearson_corr,0.0,resnet50,simple_training,False,4,20,0.023114141076803207
ACDC,inv_pearson_corr,0.0,resnet50,simple_training,True,4,20,0.030514730140566826
ACDC,inv_pearson_corr,0.0,resnet50,simple_training,False,5,20,0.034892160445451736
ACDC,inv_pearson_corr,0.0,resnet50,simple_training,True,5,20,0.0381462424993515
ACDC,inv_pearson_corr,0.25,resnet50,simple_training,False,1,20,0.1979937106370926
ACDC,inv_pearson_corr,0.25,resnet50,simple_training,True,1,20,0.28501954674720764
ACDC,inv_pearson_corr,0.25,resnet50,simple_training,False,2,20,0.1867048144340515
ACDC,inv_pearson_corr,0.25,resnet50,simple_training,True,2,20,0.2591852843761444
ACDC,inv_pearson_corr,0.25,resnet50,simple_training,False,3,20,0.18866953253746033
ACDC,inv_pearson_corr,0.25,resnet50,simple_training,True,3,20,0.2547261416912079
ACDC,inv_pearson_corr,0.25,resnet50,simple_training,False,4,20,0.1805257648229599
ACDC,inv_pearson_corr,0.25,resnet50,simple_training,True,4,20,0.24216274917125702
ACDC,inv_pearson_corr,0.25,resnet50,simple_training,False,5,20,0.1759510040283203
ACDC,inv_pearson_corr,0.25,resnet50,simple_training,True,5,20,0.22307173907756805
ACDC,inv_pearson_corr,0.5,resnet50,simple_training,False,1,20,0.421259343624115
ACDC,inv_pearson_corr,0.5,resnet50,simple_training,True,1,20,0.5208683013916016
ACDC,inv_pearson_corr,0.5,resnet50,simple_training,False,2,20,0.417679101228714
ACDC,inv_pearson_corr,0.5,resnet50,simple_training,True,2,20,0.4982164800167084
ACDC,inv_pearson_corr,0.5,resnet50,simple_training,False,3,20,0.41973990201950073
ACDC,inv_pearson_corr,0.5,resnet50,simple_training,True,3,20,0.4937360882759094
ACDC,inv_pearson_corr,0.5,resnet50,simple_training,False,4,20,0.4137285351753235
ACDC,inv_pearson_corr,0.5,resnet50,simple_training,True,4,20,0.47942352294921875
